,filename,region_count,cx,cy,Present Curb Ramp,Obstacle,Surface Problem,Missing Curb Ramp,Occlusion,No Sidewalk,img_id
1384,14619_135.jpg,1,184.0,405.0,1,,,,,,14619
1385,14619_225.jpg,1,380.0,399.0,1,,,,,,14619
1386,14619_315.jpg,0,,,,,,,,,14619
1387,14627_45.jpg,0,,,,,,,,,14627
1388,14627_135.jpg,0,,,,,,,,,14627
1389,14627_225.jpg,1,403.0,447.0,3,,,,,,14627
1390,14627_315.jpg,1,520.0,442.0,3,,,,,,14627
1391,14670_45.jpg,1,456.0,384.0,2,,,,,,14670
1392,14670_135.jpg,1,471.0,426.0,2,,,,,,14670
1393,14670_225.jpg,1,433.0,360.0,3,,,,,,14670
1394,14670_315.jpg,1,325.0,436.0,3,,,,,,14670
1395,14739_45.jpg,1,425.0,359.0,3,,,,,,14739
1396,14739_135.jpg,1,342.0,422.0,2,,,,,,14739
1397,14739_225.jpg,3,435.0,382.0,1,,,,,,14739
1398,14739_225.jpg,3,483.0,385.0,2,,,,,,14739
1399,14739_225.jpg,3,507.0,361.0,2,,,,,,14739
1400,14739_315.jpg,2,351.0,411.0,2,,,,,,14739
1401,14739_315.jpg,2,516.0,423.0,2,,,,,,14739
1402,14748_45.jpg,0,,,,,,,,,14748
1403,14748_135.jpg,0,,,,,,,,,14748
1404,14748_225.jpg,0,,,,,,,,,14748
1405,14748_315.jpg,0,,,,,,,,,14748
1406,14836_45.jpg,0,,,,,,,,,14836
1407,14836_135.jpg,0,,,,,,,,,14836
1408,14836_225.jpg,0,,,,,,,,,14836
1409,14836_315.jpg,0,,,,,,,,,14836
1410,15245_45.jpg,2,28.0,396.0,3,,,,,,15245
1411,15245_45.jpg,2,366.0,382.0,3,,,,,,15245
1412,15245_135.jpg,1,450.0,402.0,3,,,,,,15245
1413,15245_225.jpg,1,404.0,424.0,2,,,,,,15245
1414,15245_315.jpg,0,,,,,,,,,15245
1415,15639_45.jpg,0,,,,,,,,,15639
1416,15639_135.jpg,0,,,,,,,,,15639
1417,15639_225.jpg,0,,,,,,,,,15639
1418,15639_315.jpg,0,,,,,,,,,15639
1419,15775_45.jpg,3,192.0,376.0,2,,,,,,15775
1420,15775_45.jpg,3,129.0,356.0,2,,,,,,15775
1421,15775_45.jpg,3,87.0,345.0,2,,,,,,15775
1422,15775_135.jpg,3,247.0,426.0,1,,,,,,15775
1423,15775_135.jpg,3,2.0,470.0,1,,,,,,15775
1424,15775_135.jpg,3,300.0,401.0,,3,,,,,15775
1425,15775_225.jpg,2,211.0,366.0,1,,,,,,15775
1426,15775_225.jpg,2,268.0,366.0,1,,,,,,15775
1427,15775_315.jpg,1,363.0,398.0,1,,,,,,15775
1428,15794_45.jpg,0,,,,,,,,,15794
1429,15794_135.jpg,0,,,,,,,,,15794
1430,15794_225.jpg,0,,,,,,,,,15794
1431,15794_315.jpg,0,,,,,,,,,15794
1432,15858_45.jpg,2,39.0,430.0,1,,,,,,15858
1433,15858_45.jpg,2,270.0,343.0,2,,,,,,15858
1434,15858_135.jpg,0,,,,,,,,,15858
1435,15858_225.jpg,0,,,,,,,,,15858
1436,15858_315.jpg,2,156.0,396.0,3,,,,,,15858
1437,15858_315.jpg,2,345.0,406.0,1,,,,,,15858
1438,16254_45.jpg,0,,,,,,,,,16254
1439,16254_135.jpg,1,258.0,429.0,1,,,,,,16254
1440,16254_225.jpg,2,202.0,352.0,2,,,,,,16254
1441,16254_225.jpg,2,608.0,395.0,2,,,,,,16254
1442,16254_315.jpg,1,14.0,401.0,2,,,,,,16254
1443,17641_45.jpg,1,220.0,385.0,2,,,,,,17641
1444,17641_135.jpg,2,262.0,420.0,2,,,,,,17641
1445,17641_135.jpg,2,379.0,406.0,2,,,,,,17641
1446,17641_225.jpg,1,203.0,420.0,2,,,,,,17641
1447,17641_315.jpg,2,431.0,404.0,2,,,,,,17641
1448,17641_315.jpg,2,493.0,399.0,2,,,,,,17641
1449,17651_45.jpg,1,540.0,420.0,1,,,,,,17651
1450,17651_135.jpg,2,374.0,381.0,1,,,,,,17651
1451,17651_135.jpg,2,434.0,387.0,1,,,,,,17651
1452,17651_225.jpg,1,215.0,387.0,1,,,,,,17651
1453,17651_315.jpg,2,326.0,428.0,2,,,,,,17651
1454,17651_315.jpg,2,132.0,365.0,3,,,,,,17651
1455,17735_45.jpg,2,318.0,411.0,1,,,,,,17735
1456,17735_45.jpg,2,230.0,414.0,2,,,,,,17735
1457,17735_135.jpg,2,400.0,395.0,1,,,,,,17735
1458,17735_135.jpg,2,475.0,395.0,2,,,,,,17735
1459,17735_225.jpg,1,226.0,375.0,1,,,,,,17735
1460,17735_315.jpg,2,278.0,398.0,2,,,,,,17735
1461,17735_315.jpg,2,326.0,406.0,2,,,,,,17735
1462,17850_45.jpg,2,222.0,403.0,3,,,,,,17850
1463,17850_45.jpg,2,580.0,380.0,4,,,,,,17850
1464,17850_135.jpg,1,350.0,411.0,3,,,,,,17850
1465,17850_225.jpg,0,,,,,,,,,17850
1466,17850_315.jpg,1,71.0,590.0,2,,,,,,17850
1467,17881_45.jpg,1,594.0,436.0,3,,,,,,17881
1468,17881_135.jpg,1,115.0,404.0,,,1,,,,17881
1469,17881_225.jpg,0,,,,,,,,,17881
1470,17881_315.jpg,1,547.0,374.0,4,,,,,,17881
1471,18128_45.jpg,0,,,,,,,,,18128
1472,18128_135.jpg,3,345.0,422.0,,3,,,,,18128
1473,18128_135.jpg,3,401.0,367.0,,3,,,,,18128
1474,18128_135.jpg,3,427.0,343.0,,3,,,,,18128
1475,18128_225.jpg,1,292.0,376.0,3,,,,,,18128
1476,18128_315.jpg,0,,,,,,,,,18128
1477,18204_45.jpg,1,332.0,385.0,3,,,,,,18204
1478,18204_135.jpg,1,203.0,415.0,2,,,,,,18204
1479,18204_225.jpg,1,341.0,435.0,2,,,,,,18204
1480,18204_315.jpg,1,370.0,409.0,2,,,,,,18204
1481,18205_45.jpg,1,484.0,468.0,3,,,,,,18205
1482,18205_135.jpg,1,298.0,429.0,3,,,,,,18205
1483,18205_225.jpg,1,445.0,416.0,3,,,,,,18205
1484,18205_315.jpg,1,310.0,396.0,4,,,,,,18205
1485,18321_45.jpg,0,,,,,,,,,18321
1486,18321_135.jpg,0,,,,,,,,,18321
1487,18321_225.jpg,1,572.0,403.0,3,,,,,,18321
1488,18321_315.jpg,1,328.0,428.0,2,,,,,,18321
1489,18482_45.jpg,2,393.0,357.0,2,,,,,,18482
1490,18482_45.jpg,2,440.0,354.0,2,,,,,,18482
1491,18482_135.jpg,2,201.0,361.0,2,,,,,,18482
1492,18482_135.jpg,2,233.0,363.0,2,,,,,,18482
1493,18482_225.jpg,1,197.0,370.0,1,,,,,,18482
1494,18482_315.jpg,2,283.0,380.0,2,,,,,,18482
1495,18482_315.jpg,2,374.0,390.0,2,,,,,,18482
1496,18689_45.jpg,0,,,,,,,,,18689
1497,18689_135.jpg,0,,,,,,,,,18689
1498,18689_225.jpg,0,,,,,,,,,18689
1499,18689_315.jpg,0,,,,,,,,,18689
1500,18842_45.jpg,0,,,,,,,,,18842
1501,18842_135.jpg,0,,,,,,,,,18842
1502,18842_225.jpg,0,,,,,,,,,18842
1503,18842_315.jpg,0,,,,,,,,,18842
1504,18846_45.jpg,0,,,,,,,,,18846
1505,18846_135.jpg,0,,,,,,,,,18846
1506,18846_225.jpg,0,,,,,,,,,18846
1507,18846_315.jpg,0,,,,,,,,,18846
1508,18870_45.jpg,0,,,,,,,,,18870
1509,18870_135.jpg,0,,,,,,,,,18870
1510,18870_225.jpg,0,,,,,,,,,18870
1511,18870_315.jpg,0,,,,,,,,,18870
1512,18944_45.jpg,1,319.0,380.0,3,,,,,,18944
1513,18944_135.jpg,1,169.0,411.0,3,,,,,,18944
1514,18944_225.jpg,1,438.0,415.0,3,,,,,,18944
1515,18944_315.jpg,1,324.0,381.0,3,,,,,,18944
1516,18965_45.jpg,1,389.0,389.0,3,,,,,,18965
1517,18965_135.jpg,1,301.0,380.0,3,,,,,,18965
1518,18965_225.jpg,1,305.0,390.0,3,,,,,,18965
1519,18965_315.jpg,1,317.0,403.0,3,,,,,,18965
1520,19003_45.jpg,1,138.0,398.0,1,,,,,,19003
1521,19003_135.jpg,1,361.0,434.0,1,,,,,,19003
1522,19003_225.jpg,1,398.0,398.0,2,,,,,,19003
1523,19003_315.jpg,1,377.0,378.0,1,,,,,,19003
1524,19028_45.jpg,1,245.0,392.0,4,,,,,,19028
1525,19028_135.jpg,1,488.0,367.0,3,,,,,,19028
1526,19028_225.jpg,1,155.0,354.0,3,,,,,,19028
1527,19028_315.jpg,1,429.0,393.0,2,,,,,,19028
1528,19078_45.jpg,4,211.0,451.0,3,,,,,,19078
1529,19078_45.jpg,4,261.0,428.0,,,1,,,,19078
1530,19078_45.jpg,4,303.0,414.0,,,1,,,,19078
1531,19078_45.jpg,4,338.0,401.0,,,1,,,,19078
1532,19078_135.jpg,2,87.0,349.0,3,,,,,,19078
1533,19078_135.jpg,2,165.0,363.0,3,,,,,,19078
1534,19078_225.jpg,0,,,,,,,,,19078
1535,19078_315.jpg,1,281.0,428.0,3,,,,,,19078
1536,19121_45.jpg,0,,,,,,,,,19121
1537,19121_135.jpg,3,296.0,347.0,2,,,,,,19121
1538,19121_135.jpg,3,470.0,361.0,2,,,,,,19121
1539,19121_135.jpg,3,536.0,366.0,2,,,,,,19121
1540,19121_225.jpg,1,290.0,349.0,3,,,,,,19121
1541,19121_315.jpg,0,,,,,,,,,19121
1542,19124_45.jpg,0,,,,,,,,,19124
1543,19124_135.jpg,0,,,,,,,,,19124
1544,19124_225.jpg,1,127.0,357.0,2,,,,,,19124
1545,19124_315.jpg,3,436.0,385.0,1,,,,,,19124
1546,19124_315.jpg,3,238.0,376.0,1,,,,,,19124
1547,19124_315.jpg,3,216.0,360.0,1,,,,,,19124
1548,19168_45.jpg,0,,,,,,,,,19168
1549,19168_135.jpg,0,,,,,,,,,19168
1550,19168_225.jpg,0,,,,,,,,,19168
1551,19168_315.jpg,0,,,,,,,,,19168
1552,19234_45.jpg,0,,,,,,,,,19234
1553,19234_135.jpg,0,,,,,,,,,19234
1554,19234_225.jpg,0,,,,,,,,,19234
1555,19234_315.jpg,0,,,,,,,,,19234
1556,1036_45.jpg,0,,,,,,,,,1036
1557,1036_135.jpg,0,,,,,,,,,1036
1558,1036_225.jpg,0,,,,,,,,,1036
1559,1036_315.jpg,0,,,,,,,,,1036
1560,1082_45.jpg,0,,,,,,,,,1082
1561,1082_135.jpg,0,,,,,,,,,1082
1562,1082_225.jpg,0,,,,,,,,,1082
1563,1082_315.jpg,0,,,,,,,,,1082
1564,1195_45.jpg,2,256.0,430.0,,,,3,,,1195
1565,1195_45.jpg,2,249.0,396.0,1,,,,,,1195
1566,1195_135.jpg,2,296.0,448.0,,,1,,,,1195
1567,1195_135.jpg,2,396.0,405.0,,,1,,,,1195
1568,1195_225.jpg,0,,,,,,,,,1195
1569,1195_315.jpg,0,,,,,,,,,1195
1570,1636_45.jpg,1,346.0,428.0,2,,,,,,1636
1571,1636_135.jpg,1,301.0,409.0,2,,,,,,1636
1572,1636_225.jpg,2,357.0,416.0,,,,3,,,1636
1573,1636_225.jpg,2,271.0,421.0,1,,,,,,1636
1574,1636_315.jpg,1,356.0,447.0,3,,,,,,1636
1575,1663_45.jpg,1,301.0,446.0,2,,,,,,1663
1576,1663_135.jpg,2,291.0,410.0,,,,3,,,1663
1577,1663_135.jpg,2,377.0,427.0,2,,,,,,1663
1578,1663_225.jpg,1,353.0,396.0,2,,,,,,1663
1579,1663_315.jpg,2,213.0,426.0,3,,,,,,1663
1580,1663_315.jpg,2,290.0,421.0,,,,1,,,1663
1581,1721_45.jpg,1,338.0,427.0,2,,,,,,1721
1582,1721_135.jpg,1,326.0,423.0,2,,,,,,1721
1583,1721_225.jpg,2,258.0,423.0,1,,,,,,1721
1584,1721_225.jpg,2,382.0,419.0,,,,2,,,1721
1585,1721_315.jpg,2,349.0,432.0,2,,,,,,1721
1586,1721_315.jpg,2,223.0,429.0,,,,3,,,1721
1587,1894_45.jpg,0,,,,,,,,,1894
1588,1894_135.jpg,0,,,,,,,,,1894
1589,1894_225.jpg,0,,,,,,,,,1894
1590,1894_315.jpg,1,577.0,375.0,,,1,,,,1894
1591,1936_45.jpg,1,409.0,389.0,,,,,1,,1936
1592,1936_135.jpg,1,223.0,421.0,2,,,,,,1936
1593,1936_225.jpg,1,161.0,504.0,3,,,,,,1936
1594,1936_315.jpg,1,490.0,477.0,2,,,,,,1936
1595,2087_45.jpg,1,337.0,382.0,,,,,1,,2087
1596,2087_135.jpg,1,244.0,396.0,2,,,,,,2087
1597,2087_225.jpg,1,209.0,411.0,1,,,,,,2087
1598,2087_315.jpg,1,365.0,409.0,2,,,,,,2087
1599,2210_45.jpg,1,275.0,405.0,2,,,,,,2210
1600,2210_135.jpg,1,317.0,415.0,2,,,,,,2210
1601,2210_225.jpg,1,301.0,414.0,2,,,,,,2210
1602,2210_315.jpg,2,377.0,409.0,2,,,,,,2210
1603,2210_315.jpg,2,295.0,396.0,,,,3,,,2210
1604,2269_45.jpg,1,466.0,406.0,2,,,,,,2269
1605,2269_135.jpg,1,246.0,402.0,1,,,,,,2269
1606,2269_225.jpg,1,201.0,466.0,2,,,,,,2269
1607,2269_315.jpg,1,397.0,522.0,2,,,,,,2269
1608,2446_45.jpg,1,348.0,416.0,2,,,,,,2446
1609,2446_135.jpg,1,256.0,426.0,2,,,,,,2446
1610,2446_225.jpg,2,373.0,430.0,2,,,,,,2446
1611,2446_225.jpg,2,242.0,414.0,,,,2,,,2446
1612,2446_315.jpg,1,281.0,434.0,2,,,,,,2446
1613,2460_45.jpg,1,246.0,411.0,2,,,,,,2460
1614,2460_135.jpg,1,214.0,455.0,1,,,,,,2460
1615,2460_225.jpg,1,423.0,432.0,2,,,,,,2460
1616,2460_315.jpg,1,331.0,403.0,2,,,,,,2460
1617,2511_45.jpg,2,120.0,400.0,1,,,,,,2511
1618,2511_45.jpg,2,242.0,410.0,1,,,,,,2511
1619,2511_135.jpg,2,285.0,444.0,2,,,,,,2511
1620,2511_135.jpg,2,494.0,427.0,1,,,,,,2511
1621,2511_225.jpg,2,415.0,409.0,1,,,,,,2511
1622,2511_225.jpg,2,258.0,396.0,1,,,,,,2511
1623,2511_315.jpg,2,342.0,398.0,1,,,,,,2511
1624,2511_315.jpg,2,465.0,391.0,1,,,,,,2511
1625,2555_45.jpg,1,394.0,387.0,2,,,,,,2555
1626,2555_135.jpg,1,184.0,407.0,,,,,1,,2555
1627,2555_225.jpg,2,256.0,418.0,,,2,,,,2555
1628,2555_225.jpg,2,395.0,454.0,2,,,,,,2555
1629,2555_315.jpg,2,339.0,429.0,3,,,,,,2555
1630,2555_315.jpg,2,423.0,408.0,,1,,,,,2555
1631,2663_45.jpg,0,,,,,,,,,2663
1632,2663_135.jpg,0,,,,,,,,,2663
1633,2663_225.jpg,0,,,,,,,,,2663
1634,2663_315.jpg,4,21.0,504.0,2,,,,,,2663
1635,2663_315.jpg,4,76.0,422.0,,,,1,,,2663
1636,2663_315.jpg,4,416.0,365.0,1,,,,,,2663
1637,2663_315.jpg,4,474.0,364.0,1,,,,,,2663
1638,2957_45.jpg,0,,,,,,,,,2957
1639,2957_135.jpg,2,379.0,430.0,1,,,,,,2957
1640,2957_135.jpg,2,240.0,377.0,,,,1,,,2957
1641,2957_225.jpg,0,,,,,,,,,2957
1642,2957_315.jpg,0,,,,,,,,,2957
1643,3287_45.jpg,0,,,,,,,,,3287
1644,3287_135.jpg,0,,,,,,,,,3287
1645,3287_225.jpg,0,,,,,,,,,3287
1646,3287_315.jpg,1,471.0,397.0,,,1,,,,3287
1647,3515_45.jpg,0,,,,,,,,,3515
1648,3515_135.jpg,0,,,,,,,,,3515
1649,3515_225.jpg,0,,,,,,,,,3515
1650,3515_315.jpg,1,543.0,430.0,2,,,,,,3515
1651,3517_45.jpg,2,380.0,408.0,1,,,,,,3517
1652,3517_45.jpg,2,49.0,393.0,,,,3,,,3517
1653,3517_135.jpg,0,,,,,,,,,3517
1654,3517_225.jpg,0,,,,,,,,,3517
1655,3517_315.jpg,3,341.0,414.0,2,,,,,,3517
1656,3517_315.jpg,3,265.0,453.0,,,,3,,,3517
1657,3517_315.jpg,3,606.0,417.0,2,,,,,,3517
1658,3573_45.jpg,2,111.0,411.0,1,,,,,,3573
1659,3573_45.jpg,2,451.0,357.0,1,,,,,,3573
1660,3573_135.jpg,1,290.0,394.0,1,,,,,,3573
1661,3573_225.jpg,1,400.0,385.0,1,,,,,,3573
1662,3573_315.jpg,1,442.0,382.0,1,,,,,,3573
1663,3577_45.jpg,0,,,,,,,,,3577
1664,3577_135.jpg,1,534.0,426.0,2,,,,,,3577
1665,3577_225.jpg,5,300.0,385.0,1,,,,,,3577
1666,3577_225.jpg,5,277.0,376.0,,1,,,,,3577
1667,3577_225.jpg,5,351.0,385.0,,,,3,,,3577
1668,3577_225.jpg,5,239.0,373.0,,1,,,,,3577
1669,3577_225.jpg,5,378.0,376.0,,1,,,,,3577
1670,3577_315.jpg,1,215.0,393.0,2,,,,,,3577
1671,3654_45.jpg,3,242.0,424.0,1,,,,,,3654
1672,3654_45.jpg,3,253.0,382.0,,2,,,,,3654
1673,3654_45.jpg,3,398.0,364.0,,1,,,,,3654
1674,3654_135.jpg,1,372.0,408.0,2,,,,,,3654
1675,3654_225.jpg,3,321.0,388.0,1,,,,,,3654
1676,3654_225.jpg,3,456.0,353.0,,1,,,,,3654
1677,3654_225.jpg,3,372.0,378.0,,1,,,,,3654
1678,3654_315.jpg,1,240.0,386.0,1,,,,,,3654
1679,4047_45.jpg,2,474.0,447.0,,,2,,,,4047
1680,4047_45.jpg,2,604.0,529.0,,,3,,,,4047
1681,4047_135.jpg,1,182.0,450.0,,,,2,,,4047
1682,4047_225.jpg,1,315.0,405.0,2,,,,,,4047
1683,4047_315.jpg,1,106.0,454.0,3,,,,,,4047
1684,4093_45.jpg,0,,,,,,,,,4093
1685,4093_135.jpg,1,191.0,370.0,,3,,,,,4093
1686,4093_225.jpg,2,432.0,395.0,,,,4,,,4093
1687,4093_225.jpg,2,181.0,388.0,2,,,,,,4093
1688,4093_315.jpg,2,537.0,481.0,3,,,,,,4093
1689,4093_315.jpg,2,392.0,463.0,,,,2,,,4093
1690,4165_45.jpg,3,128.0,430.0,1,,,,,,4165
1691,4165_45.jpg,3,178.0,413.0,1,,,,,,4165
1692,4165_45.jpg,3,447.0,412.0,1,,,,,,4165
1693,4165_135.jpg,1,557.0,434.0,2,,,,,,4165
1694,4165_225.jpg,1,302.0,448.0,2,,,,,,4165
1695,4165_315.jpg,2,53.0,418.0,,4,,,,,4165
1696,4165_315.jpg,2,525.0,389.0,,4,,,,,4165
1697,4282_45.jpg,2,300.0,392.0,,2,,,,,4282
1698,4282_45.jpg,2,199.0,398.0,2,,,,,,4282
1699,4282_135.jpg,0,,,,,,,,,4282
1700,4282_225.jpg,0,,,,,,,,,4282
1701,4282_315.jpg,1,404.0,360.0,1,,,,,,4282
1702,4294_45.jpg,2,271.0,429.0,1,,,,,,4294
1703,4294_45.jpg,2,430.0,381.0,,3,,,,,4294
1704,4294_135.jpg,1,398.0,396.0,1,,,,,,4294
1705,4294_225.jpg,2,226.0,401.0,1,,,,,,4294
1706,4294_225.jpg,2,214.0,381.0,,,1,,,,4294
1707,4294_315.jpg,2,423.0,382.0,,,1,,,,4294
1708,4294_315.jpg,2,360.0,426.0,1,,,,,,4294
1709,4350_45.jpg,1,446.0,420.0,3,,,,,,4350
1710,4350_135.jpg,4,334.0,396.0,1,,,,,,4350
1711,4350_135.jpg,4,252.0,395.0,,,,3,,,4350
1712,4350_135.jpg,4,521.0,436.0,1,,,,,,4350
1713,4350_135.jpg,4,205.0,369.0,,1,,,,,4350
1714,4350_225.jpg,1,162.0,456.0,2,,,,,,4350
1715,4350_315.jpg,4,391.0,504.0,2,,,,,,4350
1716,4350_315.jpg,4,105.0,352.0,2,,,,,,4350
1717,4350_315.jpg,4,220.0,398.0,,,,2,,,4350
1718,4350_315.jpg,4,245.0,434.0,,1,,,,,4350
1719,4460_45.jpg,1,417.0,512.0,3,,,,,,4460
1720,4460_135.jpg,1,315.0,389.0,2,,,,,,4460
1721,4460_225.jpg,1,137.0,356.0,1,,,,,,4460
1722,4460_315.jpg,1,110.0,436.0,3,,,,,,4460
1723,4504_45.jpg,2,324.0,425.0,1,,,,,,4504
1724,4504_45.jpg,2,214.0,418.0,1,,,,,,4504
1725,4504_135.jpg,1,211.0,478.0,2,,,,,,4504
1726,4504_225.jpg,1,411.0,447.0,2,,,,,,4504
1727,4504_315.jpg,1,338.0,415.0,2,,,,,,4504
1728,4615_45.jpg,1,515.0,409.0,1,,,,,,4615
1729,4615_135.jpg,0,,,,,,,,,4615
1730,4615_225.jpg,0,,,,,,,,,4615
1731,4615_315.jpg,1,504.0,622.0,2,,,,,,4615
1732,4639_45.jpg,1,71.0,436.0,1,,,,,,4639
1733,4639_135.jpg,1,281.0,634.0,1,,,,,,4639
1734,4639_225.jpg,1,267.0,393.0,2,,,,,,4639
1735,4639_315.jpg,0,,,,,,,,,4639
1736,4698_45.jpg,1,25.0,406.0,1,,,,,,4698
1737,4698_135.jpg,2,338.0,364.0,1,,,,,,4698
1738,4698_135.jpg,2,567.0,399.0,1,,,,,,4698
1739,4698_225.jpg,0,,,,,,,,,4698
1740,4698_315.jpg,0,,,,,,,,,4698
1741,4845_45.jpg,0,,,,,,,,,4845
1742,4845_135.jpg,0,,,,,,,,,4845
1743,4845_225.jpg,1,439.0,462.0,2,,,,,,4845
1744,4845_315.jpg,1,331.0,421.0,2,,,,,,4845
1745,4846_45.jpg,0,,,,,,,,,4846
1746,4846_135.jpg,0,,,,,,,,,4846
1747,4846_225.jpg,1,555.0,615.0,1,,,,,,4846
1748,4846_315.jpg,1,512.0,406.0,2,,,,,,4846
1749,4882_45.jpg,0,,,,,,,,,4882
1750,4882_135.jpg,1,53.0,521.0,1,,,,,,4882
1751,4882_225.jpg,2,534.0,563.0,,,,2,,,4882
1752,4882_225.jpg,2,345.0,436.0,,,1,,,,4882
1753,4882_315.jpg,0,,,,,,,,,4882
1754,4903_45.jpg,2,327.0,415.0,3,,,,,,4903
1755,4903_45.jpg,2,397.0,420.0,1,,,,,,4903
1756,4903_135.jpg,1,321.0,405.0,1,,,,,,4903
1757,4903_225.jpg,1,206.0,429.0,1,,,,,,4903
1758,4903_315.jpg,1,312.0,437.0,1,,,,,,4903
1759,4913_45.jpg,1,280.0,388.0,1,,,,,,4913
1760,4913_135.jpg,1,291.0,414.0,3,,,,,,4913
1761,4913_225.jpg,1,331.0,402.0,2,,,,,,4913
1762,4913_315.jpg,0,,,,,,,,,4913
1763,4918_45.jpg,0,,,,,,,,,4918
1764,4918_135.jpg,2,446.0,422.0,2,,,,,,4918
1765,4918_135.jpg,2,382.0,425.0,,,,2,,,4918
1766,4918_225.jpg,1,230.0,411.0,2,,,,,,4918
1767,4918_315.jpg,1,164.0,395.0,1,,,,,,4918
1768,4955_45.jpg,1,282.0,422.0,2,,,,,,4955
1769,4955_135.jpg,2,209.0,451.0,2,,,,,,4955
1770,4955_135.jpg,2,106.0,452.0,,,,3,,,4955
1771,4955_225.jpg,1,441.0,447.0,2,,,,,,4955
1772,4955_315.jpg,1,344.0,426.0,2,,,,,,4955
1773,5136_45.jpg,1,334.0,404.0,2,,,,,,5136
1774,5136_135.jpg,2,200.0,428.0,1,,,,,,5136
1775,5136_135.jpg,2,283.0,423.0,,,,2,,,5136
1776,5136_225.jpg,1,270.0,486.0,2,,,,,,5136
1777,5136_315.jpg,2,442.0,442.0,2,,,,,,5136
1778,5136_315.jpg,2,500.0,402.0,,,1,,,,5136
1779,5194_45.jpg,1,246.0,399.0,2,,,,,,5194
1780,5194_135.jpg,0,,,,,,,,,5194
1781,5194_225.jpg,1,378.0,425.0,2,,,,,,5194
1782,5194_315.jpg,1,361.0,398.0,2,,,,,,5194
1783,5196_45.jpg,2,267.0,422.0,2,,,,,,5196
1784,5196_45.jpg,2,358.0,428.0,,,,3,,,5196
1785,5196_135.jpg,1,389.0,405.0,2,,,,,,5196
1786,5196_225.jpg,1,266.0,398.0,3,,,,,,5196
1787,5196_315.jpg,1,343.0,418.0,2,,,,,,5196
1788,5238_45.jpg,2,408.0,395.0,,,3,,,,5238
1789,5238_45.jpg,2,312.0,408.0,,,1,,,,5238
1790,5238_135.jpg,1,518.0,419.0,2,,,,,,5238
1791,5238_225.jpg,1,285.0,391.0,2,,,,,,5238
1792,5238_315.jpg,4,235.0,400.0,2,,,,,,5238
1793,5238_315.jpg,4,542.0,480.0,,,2,,,,5238
1794,5238_315.jpg,4,395.0,428.0,,,1,,,,5238
1795,5238_315.jpg,4,99.0,347.0,,1,,,,,5238
1796,5241_45.jpg,2,157.0,438.0,2,,,,,,5241
1797,5241_45.jpg,2,276.0,448.0,,,,2,,,5241
1798,5241_135.jpg,1,384.0,447.0,2,,,,,,5241
1799,5241_225.jpg,0,,,,,,,,,5241
1800,5241_315.jpg,1,296.0,408.0,2,,,,,,5241
1801,5293_45.jpg,0,,,,,,,,,5293
1802,5293_135.jpg,0,,,,,,,,,5293
1803,5293_225.jpg,0,,,,,,,,,5293
1804,5293_315.jpg,0,,,,,,,,,5293
1805,5308_45.jpg,1,303.0,411.0,2,,,,,,5308
1806,5308_135.jpg,1,313.0,425.0,2,,,,,,5308
1807,5308_225.jpg,1,260.0,454.0,2,,,,,,5308
1808,5308_315.jpg,1,383.0,422.0,2,,,,,,5308
1809,5362_45.jpg,1,247.0,433.0,3,,,,,,5362
1810,5362_135.jpg,5,343.0,460.0,2,,,,,,5362
1811,5362_135.jpg,5,357.0,424.0,,,2,,,,5362
1812,5362_135.jpg,5,384.0,413.0,,,2,,,,5362
1813,5362_135.jpg,5,316.0,423.0,,,2,,,,5362
1814,5362_135.jpg,5,288.0,411.0,,,2,,,,5362
1815,5362_225.jpg,1,381.0,443.0,2,,,,,,5362
1816,5362_315.jpg,2,345.0,414.0,3,,,,,,5362
1817,5362_315.jpg,2,388.0,390.0,,,1,,,,5362
1818,5373_45.jpg,1,393.0,454.0,2,,,,,,5373
1819,5373_135.jpg,1,364.0,414.0,2,,,,,,5373
1820,5373_225.jpg,1,263.0,419.0,2,,,,,,5373
1821,5373_315.jpg,4,228.0,455.0,3,,,,,,5373
1822,5373_315.jpg,4,332.0,454.0,,,,3,,,5373
1823,5373_315.jpg,4,235.0,416.0,,,1,,,,5373
1824,5373_315.jpg,4,289.0,420.0,,,1,,,,5373
1825,5443_45.jpg,2,130.0,537.0,1,,,,,,5443
1826,5443_45.jpg,2,490.0,414.0,1,,,,,,5443
1827,5443_135.jpg,1,356.0,374.0,1,,,,,,5443
1828,5443_225.jpg,1,157.0,425.0,1,,,,,,5443
1829,5443_315.jpg,1,423.0,607.0,1,,,,,,5443
1830,5476_45.jpg,1,596.0,536.0,1,,,,,,5476
1831,5476_135.jpg,1,126.0,465.0,,,1,,,,5476
1832,5476_225.jpg,2,594.0,519.0,,,1,,,,5476
1833,5476_225.jpg,2,518.0,500.0,,,1,,,,5476
1834,5476_315.jpg,0,,,,,,,,,5476
1835,5601_45.jpg,2,566.0,461.0,,,3,,,,5601
1836,5601_45.jpg,2,190.0,388.0,2,,,,,,5601
1837,5601_135.jpg,0,,,,,,,,,5601
1838,5601_225.jpg,2,519.0,404.0,,,,,,1,5601
1839,5601_225.jpg,2,512.0,367.0,,,,,,1,5601
1840,5601_315.jpg,4,52.0,428.0,,,2,,,,5601
1841,5601_315.jpg,4,108.0,427.0,,,,3,,,5601
1842,5601_315.jpg,4,427.0,376.0,1,,,,,,5601
