img_id,heading,crop_num,present_ramp,missing_ramp,label_name,sv_image_x,sv_image_y,xpt_minus_xleft,xright_minus_xpt,ypt_minus_ytop,ybottom_minus_ypt,in_10px_roi,jpg_name
19121,135,E,True,False,Present Curb Ramp,536,366,171,9,46,134,False,19121_135_E.jpg
19124,315,E,True,False,Present Curb Ramp,436,385,71,109,65,115,True,19124_315_E.jpg
1195,135,E,False,False,Surface Problem,396,405,31,149,85,95,True,1195_135_E.jpg
1663,135,E,True,False,Present Curb Ramp,377,427,12,168,107,73,True,1663_135_E.jpg
1721,225,E,False,True,Missing Curb Ramp,382,419,17,163,99,81,True,1721_225_E.jpg
1936,45,E,False,False,Occlusion,409,389,44,136,69,111,True,1936_45_E.jpg
1936,315,E,True,False,Present Curb Ramp,490,477,125,55,157,23,True,1936_315_E.jpg
2210,315,E,True,False,Present Curb Ramp,377,409,12,168,89,91,True,2210_315_E.jpg
2269,45,E,True,False,Present Curb Ramp,466,406,101,79,86,94,True,2269_45_E.jpg
2446,225,E,True,False,Present Curb Ramp,373,430,8,172,110,70,False,2446_225_E.jpg
2460,225,E,True,False,Present Curb Ramp,423,432,58,122,112,68,True,2460_225_E.jpg
2511,135,E,True,False,Present Curb Ramp,494,427,129,51,107,73,True,2511_135_E.jpg
2511,225,E,True,False,Present Curb Ramp,415,409,50,130,89,91,True,2511_225_E.jpg
2511,315,E,True,False,Present Curb Ramp,465,391,100,80,71,109,True,2511_315_E.jpg
2555,45,E,True,False,Present Curb Ramp,394,387,29,151,67,113,True,2555_45_E.jpg
2555,225,E,True,False,Present Curb Ramp,395,454,30,150,134,46,True,2555_225_E.jpg
2555,315,E,False,False,Obstacle,423,408,58,122,88,92,True,2555_315_E.jpg
2663,315,E,True,False,Present Curb Ramp,416,365,51,129,45,135,True,2663_315_E.jpg
2663,315,E,True,False,Present Curb Ramp,474,364,109,71,44,136,True,2663_315_E.jpg
2957,135,E,True,False,Present Curb Ramp,379,430,14,166,110,70,True,2957_135_E.jpg
3287,315,E,False,False,Surface Problem,471,397,106,74,77,103,True,3287_315_E.jpg
3515,315,E,True,False,Present Curb Ramp,543,430,178,2,110,70,False,3515_315_E.jpg
3517,45,E,True,False,Present Curb Ramp,380,408,15,165,88,92,True,3517_45_E.jpg
3573,45,E,True,False,Present Curb Ramp,451,357,86,94,37,143,True,3573_45_E.jpg
3573,225,E,True,False,Present Curb Ramp,400,385,35,145,65,115,True,3573_225_E.jpg
3573,315,E,True,False,Present Curb Ramp,442,382,77,103,62,118,True,3573_315_E.jpg
3577,135,E,True,False,Present Curb Ramp,534,426,169,11,106,74,True,3577_135_E.jpg
3577,225,E,False,False,Obstacle,378,376,13,167,56,124,True,3577_225_E.jpg
3654,45,E,False,False,Obstacle,398,364,33,147,44,136,True,3654_45_E.jpg
3654,135,E,True,False,Present Curb Ramp,372,408,7,173,88,92,False,3654_135_E.jpg
3654,225,E,False,False,Obstacle,456,353,91,89,33,147,True,3654_225_E.jpg
3654,225,E,False,False,Obstacle,372,378,7,173,58,122,False,3654_225_E.jpg
4047,45,E,False,False,Surface Problem,474,447,109,71,127,53,True,4047_45_E.jpg
4093,225,E,False,True,Missing Curb Ramp,432,395,67,113,75,105,True,4093_225_E.jpg
4093,315,E,True,False,Present Curb Ramp,537,481,172,8,161,19,False,4093_315_E.jpg
4093,315,E,False,True,Missing Curb Ramp,392,463,27,153,143,37,True,4093_315_E.jpg
4165,45,E,True,False,Present Curb Ramp,447,412,82,98,92,88,True,4165_45_E.jpg
4165,315,E,False,False,Obstacle,525,389,160,20,69,111,True,4165_315_E.jpg
4282,315,E,True,False,Present Curb Ramp,404,360,39,141,40,140,True,4282_315_E.jpg
4294,45,E,False,False,Obstacle,430,381,65,115,61,119,True,4294_45_E.jpg
4294,135,E,True,False,Present Curb Ramp,398,396,33,147,76,104,True,4294_135_E.jpg
4294,315,E,False,False,Surface Problem,423,382,58,122,62,118,True,4294_315_E.jpg
4350,45,E,True,False,Present Curb Ramp,446,420,81,99,100,80,True,4350_45_E.jpg
4350,135,E,True,False,Present Curb Ramp,521,436,156,24,116,64,True,4350_135_E.jpg
4504,225,E,True,False,Present Curb Ramp,411,447,46,134,127,53,True,4504_225_E.jpg
4615,45,E,True,False,Present Curb Ramp,515,409,150,30,89,91,True,4615_45_E.jpg
4845,225,E,True,False,Present Curb Ramp,439,462,74,106,142,38,True,4845_225_E.jpg
4846,315,E,True,False,Present Curb Ramp,512,406,147,33,86,94,True,4846_315_E.jpg
4903,45,E,True,False,Present Curb Ramp,397,420,32,148,100,80,True,4903_45_E.jpg
4918,135,E,True,False,Present Curb Ramp,446,422,81,99,102,78,True,4918_135_E.jpg
4918,135,E,False,True,Missing Curb Ramp,382,425,17,163,105,75,True,4918_135_E.jpg
4955,225,E,True,False,Present Curb Ramp,441,447,76,104,127,53,True,4955_225_E.jpg
5136,315,E,True,False,Present Curb Ramp,442,442,77,103,122,58,True,5136_315_E.jpg
5136,315,E,False,False,Surface Problem,500,402,135,45,82,98,True,5136_315_E.jpg
5194,225,E,True,False,Present Curb Ramp,378,425,13,167,105,75,True,5194_225_E.jpg
5196,135,E,True,False,Present Curb Ramp,389,405,24,156,85,95,True,5196_135_E.jpg
5238,45,E,False,False,Surface Problem,408,395,43,137,75,105,True,5238_45_E.jpg
5238,135,E,True,False,Present Curb Ramp,518,419,153,27,99,81,True,5238_135_E.jpg
5238,315,E,False,False,Surface Problem,542,480,177,3,160,20,False,5238_315_E.jpg
5238,315,E,False,False,Surface Problem,395,428,30,150,108,72,True,5238_315_E.jpg
5241,135,E,True,False,Present Curb Ramp,384,447,19,161,127,53,True,5241_135_E.jpg
5308,315,E,True,False,Present Curb Ramp,383,422,18,162,102,78,True,5308_315_E.jpg
5362,135,E,False,False,Surface Problem,384,413,19,161,93,87,True,5362_135_E.jpg
5362,225,E,True,False,Present Curb Ramp,381,443,16,164,123,57,True,5362_225_E.jpg
5362,315,E,False,False,Surface Problem,388,390,23,157,70,110,True,5362_315_E.jpg
5373,45,E,True,False,Present Curb Ramp,393,454,28,152,134,46,True,5373_45_E.jpg
5443,45,E,True,False,Present Curb Ramp,490,414,125,55,94,86,True,5443_45_E.jpg
5601,225,E,False,False,No Sidewalk,519,404,154,26,84,96,True,5601_225_E.jpg
5601,225,E,False,False,No Sidewalk,512,367,147,33,47,133,True,5601_225_E.jpg
5601,315,E,True,False,Present Curb Ramp,427,376,62,118,56,124,True,5601_315_E.jpg
5601,315,E,False,False,Surface Problem,370,374,5,175,54,126,False,5601_315_E.jpg
5832,135,E,True,False,Present Curb Ramp,529,459,164,16,139,41,True,5832_135_E.jpg
5832,225,E,True,False,Present Curb Ramp,367,397,2,178,77,103,False,5832_225_E.jpg
6052,135,E,False,False,Obstacle,409,412,44,136,92,88,True,6052_135_E.jpg
6052,315,E,True,False,Present Curb Ramp,451,412,86,94,92,88,True,6052_315_E.jpg
6053,135,E,False,False,Surface Problem,464,416,99,81,96,84,True,6053_135_E.jpg
6053,315,E,True,False,Present Curb Ramp,458,429,93,87,109,71,True,6053_315_E.jpg
6084,225,E,True,False,Present Curb Ramp,444,437,79,101,117,63,True,6084_225_E.jpg
6084,225,E,False,False,Surface Problem,463,409,98,82,89,91,True,6084_225_E.jpg
6084,225,E,False,False,Surface Problem,480,400,115,65,80,100,True,6084_225_E.jpg
6090,225,E,False,False,Surface Problem,406,434,41,139,114,66,True,6090_225_E.jpg
6090,315,E,False,False,Surface Problem,515,445,150,30,125,55,True,6090_315_E.jpg
6099,135,E,True,False,Present Curb Ramp,419,411,54,126,91,89,True,6099_135_E.jpg
6343,135,E,False,False,Surface Problem,368,383,3,177,63,117,False,6343_135_E.jpg
6343,315,E,True,False,Present Curb Ramp,401,412,36,144,92,88,True,6343_315_E.jpg
6451,225,E,True,False,Present Curb Ramp,414,473,49,131,153,27,True,6451_225_E.jpg
6451,315,E,True,False,Present Curb Ramp,416,415,51,129,95,85,True,6451_315_E.jpg
6461,135,E,True,False,Present Curb Ramp,459,399,94,86,79,101,True,6461_135_E.jpg
6461,135,E,False,True,Missing Curb Ramp,377,402,12,168,82,98,True,6461_135_E.jpg
6520,135,E,True,False,Present Curb Ramp,541,458,176,4,138,42,False,6520_135_E.jpg
6520,225,E,True,False,Present Curb Ramp,374,397,9,171,77,103,False,6520_225_E.jpg
6523,315,E,True,False,Present Curb Ramp,374,447,9,171,127,53,False,6523_315_E.jpg
6529,45,E,False,False,Occlusion,471,369,106,74,49,131,True,6529_45_E.jpg
6549,45,E,True,False,Present Curb Ramp,418,424,53,127,104,76,True,6549_45_E.jpg
6653,135,E,False,False,Surface Problem,369,400,4,176,80,100,False,6653_135_E.jpg
6653,225,E,True,False,Present Curb Ramp,448,427,83,97,107,73,True,6653_225_E.jpg
6653,225,E,False,False,Surface Problem,533,403,168,12,83,97,True,6653_225_E.jpg
6653,315,E,False,False,Obstacle,461,371,96,84,51,129,True,6653_315_E.jpg
6662,135,E,True,False,Present Curb Ramp,386,457,21,159,137,43,True,6662_135_E.jpg
6662,225,E,True,False,Present Curb Ramp,381,434,16,164,114,66,True,6662_225_E.jpg
6713,45,E,False,False,Obstacle,513,360,148,32,40,140,True,6713_45_E.jpg
7090,225,E,True,False,Present Curb Ramp,430,386,65,115,66,114,True,7090_225_E.jpg
7108,225,E,False,False,Obstacle,513,360,148,32,40,140,True,7108_225_E.jpg
7108,315,E,True,False,Present Curb Ramp,501,417,136,44,97,83,True,7108_315_E.jpg
7108,315,E,False,False,Obstacle,419,405,54,126,85,95,True,7108_315_E.jpg
7220,135,E,False,False,Surface Problem,403,427,38,142,107,73,True,7220_135_E.jpg
7220,315,E,True,False,Present Curb Ramp,510,397,145,35,77,103,True,7220_315_E.jpg
7295,135,E,True,False,Present Curb Ramp,508,360,143,37,40,140,True,7295_135_E.jpg
7295,315,E,True,False,Present Curb Ramp,372,409,7,173,89,91,False,7295_315_E.jpg
7691,45,E,False,True,Missing Curb Ramp,372,461,7,173,141,39,False,7691_45_E.jpg
7691,315,E,False,False,No Sidewalk,394,410,29,151,90,90,True,7691_315_E.jpg
7691,315,E,False,False,No Sidewalk,458,379,93,87,59,121,True,7691_315_E.jpg
7699,315,E,True,False,Present Curb Ramp,454,425,89,91,105,75,True,7699_315_E.jpg
7755,45,E,True,False,Present Curb Ramp,391,408,26,154,88,92,True,7755_45_E.jpg
7760,135,E,True,False,Present Curb Ramp,470,402,105,75,82,98,True,7760_135_E.jpg
7769,45,E,False,False,Surface Problem,371,366,6,174,46,134,False,7769_45_E.jpg
7769,135,E,True,False,Present Curb Ramp,417,388,52,128,68,112,True,7769_135_E.jpg
7769,315,E,True,False,Present Curb Ramp,468,478,103,77,158,22,True,7769_315_E.jpg
7769,315,E,True,False,Present Curb Ramp,423,409,58,122,89,91,True,7769_315_E.jpg
7837,225,E,False,False,Surface Problem,522,374,157,23,54,126,True,7837_225_E.jpg
7867,45,E,False,False,Obstacle,544,420,179,1,100,80,False,7867_45_E.jpg
7867,45,E,True,False,Present Curb Ramp,419,407,54,126,87,93,True,7867_45_E.jpg
7867,45,E,False,False,Surface Problem,495,401,130,50,81,99,True,7867_45_E.jpg
7909,45,E,True,False,Present Curb Ramp,506,416,141,39,96,84,True,7909_45_E.jpg
7909,135,E,False,False,Surface Problem,377,395,12,168,75,105,True,7909_135_E.jpg
7929,45,E,False,False,Obstacle,440,371,75,105,51,129,True,7929_45_E.jpg
7929,135,E,True,False,Present Curb Ramp,449,491,84,96,171,9,True,7929_135_E.jpg
7929,225,E,True,False,Present Curb Ramp,398,412,33,147,92,88,True,7929_225_E.jpg
8257,225,E,True,False,Present Curb Ramp,382,416,17,163,96,84,True,8257_225_E.jpg
8261,225,E,False,False,Obstacle,461,407,96,84,87,93,True,8261_225_E.jpg
8261,315,E,True,False,Present Curb Ramp,410,365,45,135,45,135,True,8261_315_E.jpg
8462,225,E,True,False,Present Curb Ramp,432,402,67,113,82,98,True,8462_225_E.jpg
8475,45,E,False,False,Obstacle,468,378,103,77,58,122,True,8475_45_E.jpg
8483,225,E,True,False,Present Curb Ramp,409,420,44,136,100,80,True,8483_225_E.jpg
8483,315,E,True,False,Present Curb Ramp,377,388,12,168,68,112,True,8483_315_E.jpg
8483,315,E,True,False,Present Curb Ramp,436,389,71,109,69,111,True,8483_315_E.jpg
8589,45,E,True,False,Present Curb Ramp,368,456,3,177,136,44,False,8589_45_E.jpg
8589,45,E,False,True,Missing Curb Ramp,544,474,179,1,154,26,False,8589_45_E.jpg
8589,135,E,True,False,Present Curb Ramp,382,390,17,163,70,110,True,8589_135_E.jpg
8780,45,E,True,False,Present Curb Ramp,413,440,48,132,120,60,True,8780_45_E.jpg
8780,135,E,True,False,Present Curb Ramp,401,409,36,144,89,91,True,8780_135_E.jpg
8780,225,E,True,False,Present Curb Ramp,372,402,7,173,82,98,False,8780_225_E.jpg
8787,45,E,False,False,Surface Problem,393,400,28,152,80,100,True,8787_45_E.jpg
8787,45,E,False,False,Obstacle,481,366,116,64,46,134,True,8787_45_E.jpg
8791,315,E,False,True,Missing Curb Ramp,420,453,55,125,133,47,True,8791_315_E.jpg
8791,315,E,False,False,Surface Problem,397,430,32,148,110,70,True,8791_315_E.jpg
8853,45,E,True,False,Present Curb Ramp,455,431,90,90,111,69,True,8853_45_E.jpg
8853,135,E,True,False,Present Curb Ramp,373,403,8,172,83,97,False,8853_135_E.jpg
8897,315,E,True,False,Present Curb Ramp,455,392,90,90,72,108,True,8897_315_E.jpg
9006,315,E,True,False,Present Curb Ramp,389,417,24,156,97,83,True,9006_315_E.jpg
9006,315,E,False,False,Obstacle,470,390,105,75,70,110,True,9006_315_E.jpg
9052,45,E,True,False,Present Curb Ramp,416,443,51,129,123,57,True,9052_45_E.jpg
9052,135,E,False,False,Obstacle,538,345,173,7,25,155,False,9052_135_E.jpg
10708,315,E,False,False,Surface Problem,533,439,168,12,119,61,True,10708_315_E.jpg
11206,225,E,True,False,Present Curb Ramp,408,424,43,137,104,76,True,11206_225_E.jpg
12248,45,E,True,False,Present Curb Ramp,398,418,33,147,98,82,True,12248_45_E.jpg
12248,315,E,True,False,Present Curb Ramp,394,468,29,151,148,32,True,12248_315_E.jpg
12251,135,E,False,True,Missing Curb Ramp,486,478,121,59,158,22,True,12251_135_E.jpg
12251,315,E,False,False,Surface Problem,423,461,58,122,141,39,True,12251_315_E.jpg
13513,45,E,True,False,Present Curb Ramp,445,414,80,100,94,86,True,13513_45_E.jpg
13513,315,E,True,False,Present Curb Ramp,429,454,64,116,134,46,True,13513_315_E.jpg
13641,45,E,True,False,Present Curb Ramp,542,436,177,3,116,64,False,13641_45_E.jpg
13641,45,E,True,False,Present Curb Ramp,472,393,107,73,73,107,True,13641_45_E.jpg
13755,45,E,True,False,Present Curb Ramp,468,454,103,77,134,46,True,13755_45_E.jpg
13755,45,E,False,False,Surface Problem,395,440,30,150,120,60,True,13755_45_E.jpg
13806,45,E,False,False,Surface Problem,372,392,7,173,72,108,False,13806_45_E.jpg
13806,45,E,False,False,Surface Problem,405,388,40,140,68,112,True,13806_45_E.jpg
15216,135,E,True,False,Present Curb Ramp,517,476,152,28,156,24,True,15216_135_E.jpg
15976,315,E,True,False,Present Curb Ramp,368,400,3,177,80,100,False,15976_315_E.jpg
17005,315,E,True,False,Present Curb Ramp,542,454,177,3,134,46,False,17005_315_E.jpg
17005,315,E,False,False,Surface Problem,495,423,130,50,103,77,True,17005_315_E.jpg
17145,225,E,True,False,Present Curb Ramp,535,425,170,10,105,75,True,17145_225_E.jpg
17388,225,E,False,False,No Sidewalk,468,360,103,77,40,140,True,17388_225_E.jpg
17388,225,E,False,False,No Sidewalk,532,362,167,13,42,138,True,17388_225_E.jpg
17392,315,E,True,False,Present Curb Ramp,392,391,27,153,71,109,True,17392_315_E.jpg
18253,135,E,True,False,Present Curb Ramp,435,373,70,110,53,127,True,18253_135_E.jpg
18254,45,E,False,True,Missing Curb Ramp,368,424,3,177,104,76,False,18254_45_E.jpg
18781,315,E,True,False,Present Curb Ramp,389,407,24,156,87,93,True,18781_315_E.jpg
19025,135,E,True,False,Present Curb Ramp,454,400,89,91,80,100,True,19025_135_E.jpg
19034,135,E,True,False,Present Curb Ramp,408,403,43,137,83,97,True,19034_135_E.jpg
19040,225,E,True,False,Present Curb Ramp,398,378,33,147,58,122,True,19040_225_E.jpg
141,135,E,True,False,Present Curb Ramp,414,395,49,131,75,105,True,141_135_E.jpg
317,225,E,False,False,Surface Problem,510,426,145,35,106,74,True,317_225_E.jpg
352,135,E,False,False,No Sidewalk,488,335,123,57,15,165,True,352_135_E.jpg
352,135,E,False,False,No Sidewalk,430,325,65,115,5,175,True,352_135_E.jpg
352,225,E,False,False,No Sidewalk,513,474,148,32,154,26,True,352_225_E.jpg
352,315,E,False,False,No Sidewalk,399,356,34,146,36,144,True,352_315_E.jpg
352,315,E,False,False,No Sidewalk,529,337,164,16,17,163,True,352_315_E.jpg
583,315,E,False,False,No Sidewalk,486,365,121,59,45,135,True,583_315_E.jpg
583,315,E,False,False,No Sidewalk,402,338,37,143,18,162,True,583_315_E.jpg
878,45,E,False,False,No Sidewalk,402,404,37,143,84,96,True,878_45_E.jpg
878,225,E,True,False,Present Curb Ramp,386,447,21,159,127,53,True,878_225_E.jpg
878,225,E,False,False,No Sidewalk,440,327,75,105,7,173,True,878_225_E.jpg
878,315,E,False,False,No Sidewalk,442,427,77,103,107,73,True,878_315_E.jpg
944,135,E,False,False,No Sidewalk,384,364,19,161,44,136,True,944_135_E.jpg
944,315,E,False,False,No Sidewalk,392,383,27,153,63,117,True,944_315_E.jpg
944,315,E,False,False,No Sidewalk,463,340,98,82,20,160,True,944_315_E.jpg
945,135,E,False,False,No Sidewalk,473,385,108,72,65,115,True,945_135_E.jpg
945,135,E,False,False,No Sidewalk,375,332,10,170,12,168,True,945_135_E.jpg
1297,225,E,False,False,Surface Problem,456,468,91,89,148,32,True,1297_225_E.jpg
1297,225,E,True,False,Present Curb Ramp,445,460,80,100,140,40,True,1297_225_E.jpg
1297,315,E,False,False,No Sidewalk,397,372,32,148,52,128,True,1297_315_E.jpg
2501,45,E,False,False,Obstacle,425,392,60,120,72,108,True,2501_45_E.jpg
2501,135,E,False,False,Obstacle,366,372,1,179,52,128,False,2501_135_E.jpg
2501,135,E,False,False,Obstacle,443,359,78,102,39,141,True,2501_135_E.jpg
2501,135,E,False,False,Obstacle,402,367,37,143,47,133,True,2501_135_E.jpg
2501,315,E,True,False,Present Curb Ramp,383,424,18,162,104,76,True,2501_315_E.jpg
2501,315,E,False,False,Obstacle,425,388,60,120,68,112,True,2501_315_E.jpg
2501,315,E,False,False,Obstacle,470,395,105,75,75,105,True,2501_315_E.jpg
2792,45,E,False,False,Obstacle,470,380,105,75,60,120,True,2792_45_E.jpg
2792,135,E,True,False,Present Curb Ramp,440,413,75,105,93,87,True,2792_135_E.jpg
2792,135,E,False,False,Surface Problem,406,401,41,139,81,99,True,2792_135_E.jpg
2792,135,E,False,False,Surface Problem,407,416,42,138,96,84,True,2792_135_E.jpg
2792,135,E,False,False,Surface Problem,484,408,119,61,88,92,True,2792_135_E.jpg
4404,225,E,True,False,Present Curb Ramp,519,395,154,26,75,105,True,4404_225_E.jpg
4513,135,E,False,False,Surface Problem,386,430,21,159,110,70,True,4513_135_E.jpg
4513,135,E,False,False,No Sidewalk,506,405,141,39,85,95,True,4513_135_E.jpg
4550,135,E,False,False,Surface Problem,382,444,17,163,124,56,True,4550_135_E.jpg
4726,135,E,True,False,Present Curb Ramp,407,474,42,138,154,26,True,4726_135_E.jpg
4726,135,E,False,False,Obstacle,518,440,153,27,120,60,True,4726_135_E.jpg
4726,135,E,False,False,Surface Problem,445,499,80,100,179,1,True,4726_135_E.jpg
4726,135,E,False,False,Surface Problem,470,441,105,75,121,59,True,4726_135_E.jpg
4726,135,E,False,False,Surface Problem,501,416,136,44,96,84,True,4726_135_E.jpg
4726,225,E,False,False,Surface Problem,451,375,86,94,55,125,True,4726_225_E.jpg
4726,225,E,False,False,Surface Problem,500,364,135,45,44,136,True,4726_225_E.jpg
4726,225,E,False,False,Surface Problem,516,356,151,29,36,144,True,4726_225_E.jpg
4726,225,E,False,False,Surface Problem,432,392,67,113,72,108,True,4726_225_E.jpg
4726,315,E,True,False,Present Curb Ramp,387,404,22,158,84,96,True,4726_315_E.jpg
4750,315,E,False,True,Missing Curb Ramp,382,380,17,163,60,120,True,4750_315_E.jpg
4768,45,E,False,False,Surface Problem,382,387,17,163,67,113,True,4768_45_E.jpg
4768,315,E,True,False,Present Curb Ramp,424,415,59,121,95,85,True,4768_315_E.jpg
4945,45,E,False,False,No Sidewalk,387,382,22,158,62,118,True,4945_45_E.jpg
4945,45,E,False,False,No Sidewalk,499,479,134,46,159,21,True,4945_45_E.jpg
4945,135,E,False,False,No Sidewalk,510,436,145,35,116,64,True,4945_135_E.jpg
5018,45,E,False,False,No Sidewalk,506,456,141,39,136,44,True,5018_45_E.jpg
5018,135,E,False,False,No Sidewalk,410,384,45,135,64,116,True,5018_135_E.jpg
5018,135,E,False,False,No Sidewalk,510,351,145,35,31,149,True,5018_135_E.jpg
5018,315,E,False,False,No Sidewalk,523,374,158,22,54,126,True,5018_315_E.jpg
5018,315,E,False,False,No Sidewalk,418,394,53,127,74,106,True,5018_315_E.jpg
5046,45,E,False,False,No Sidewalk,434,372,69,111,52,128,True,5046_45_E.jpg
5046,135,E,False,False,No Sidewalk,488,433,123,57,113,67,True,5046_135_E.jpg
5046,225,E,False,False,No Sidewalk,422,435,57,123,115,65,True,5046_225_E.jpg
5046,315,E,False,False,No Sidewalk,406,368,41,139,48,132,True,5046_315_E.jpg
5046,315,E,False,False,No Sidewalk,518,347,153,27,27,153,True,5046_315_E.jpg
5116,225,E,True,False,Present Curb Ramp,366,368,1,179,48,132,False,5116_225_E.jpg
5171,225,E,True,False,Present Curb Ramp,378,453,13,167,133,47,True,5171_225_E.jpg
5292,45,E,False,False,Surface Problem,438,387,73,107,67,113,True,5292_45_E.jpg
5356,135,E,False,True,Missing Curb Ramp,390,437,25,155,117,63,True,5356_135_E.jpg
5623,45,E,True,False,Present Curb Ramp,367,360,2,178,40,140,False,5623_45_E.jpg
5623,225,E,True,False,Present Curb Ramp,521,434,156,24,114,66,True,5623_225_E.jpg
5623,225,E,True,False,Present Curb Ramp,395,421,30,150,101,79,True,5623_225_E.jpg
5623,315,E,True,False,Present Curb Ramp,374,369,9,171,49,131,False,5623_315_E.jpg
5624,225,E,True,False,Present Curb Ramp,374,374,9,171,54,126,False,5624_225_E.jpg
5624,315,E,True,False,Present Curb Ramp,377,368,12,168,48,132,True,5624_315_E.jpg
5642,135,E,True,False,Present Curb Ramp,446,460,81,99,140,40,True,5642_135_E.jpg
5642,135,E,False,False,Surface Problem,392,452,27,153,132,48,True,5642_135_E.jpg
5642,225,E,True,False,Present Curb Ramp,384,414,19,161,94,86,True,5642_225_E.jpg
5642,225,E,False,False,Surface Problem,399,425,34,146,105,75,True,5642_225_E.jpg
5698,45,E,True,False,Present Curb Ramp,398,420,33,147,100,80,True,5698_45_E.jpg
5698,45,E,False,False,Surface Problem,446,384,81,99,64,116,True,5698_45_E.jpg
5698,45,E,False,False,Surface Problem,473,376,108,72,56,124,True,5698_45_E.jpg
5698,45,E,False,False,Surface Problem,422,390,57,123,70,110,True,5698_45_E.jpg
5791,135,E,True,False,Present Curb Ramp,478,398,113,67,78,102,True,5791_135_E.jpg
5791,315,E,True,False,Present Curb Ramp,374,404,9,171,84,96,False,5791_315_E.jpg
5893,315,E,True,False,Present Curb Ramp,406,399,41,139,79,101,True,5893_315_E.jpg
6014,45,E,False,False,No Sidewalk,446,356,81,99,36,144,True,6014_45_E.jpg
6014,45,E,False,False,No Sidewalk,525,344,160,20,24,156,True,6014_45_E.jpg
6349,45,E,False,False,No Sidewalk,443,364,78,102,44,136,True,6349_45_E.jpg
6349,225,E,False,False,No Sidewalk,369,392,4,176,72,108,False,6349_225_E.jpg
6419,225,E,False,False,No Sidewalk,483,356,118,62,36,144,True,6419_225_E.jpg
6419,315,E,False,False,No Sidewalk,428,458,63,117,138,42,True,6419_315_E.jpg
6468,225,E,False,False,No Sidewalk,378,480,13,167,160,20,True,6468_225_E.jpg
6468,315,E,False,False,No Sidewalk,389,346,24,156,26,154,True,6468_315_E.jpg
6544,45,E,True,False,Present Curb Ramp,422,422,57,123,102,78,True,6544_45_E.jpg
6744,45,E,False,False,No Sidewalk,524,422,159,21,102,78,True,6744_45_E.jpg
6744,135,E,False,False,No Sidewalk,410,408,45,135,88,92,True,6744_135_E.jpg
6744,225,E,False,False,No Sidewalk,375,410,10,170,90,90,True,6744_225_E.jpg
6744,315,E,False,False,No Sidewalk,513,476,148,32,156,24,True,6744_315_E.jpg
6746,135,E,False,False,No Sidewalk,539,392,174,6,72,108,False,6746_135_E.jpg
6746,225,E,False,False,No Sidewalk,488,355,123,57,35,145,True,6746_225_E.jpg
6746,315,E,True,False,Present Curb Ramp,372,386,7,173,66,114,False,6746_315_E.jpg
6746,315,E,False,False,No Sidewalk,411,372,46,134,52,128,True,6746_315_E.jpg
6746,315,E,False,False,No Sidewalk,502,349,137,43,29,151,True,6746_315_E.jpg
6752,225,E,True,False,Present Curb Ramp,383,419,18,162,99,81,True,6752_225_E.jpg
6753,135,E,True,False,Present Curb Ramp,402,492,37,143,172,8,True,6753_135_E.jpg
6753,225,E,True,False,Present Curb Ramp,414,407,49,131,87,93,True,6753_225_E.jpg
6753,225,E,False,False,Surface Problem,454,417,89,91,97,83,True,6753_225_E.jpg
6852,135,E,True,False,Present Curb Ramp,382,454,17,163,134,46,True,6852_135_E.jpg
6852,135,E,False,False,Surface Problem,431,476,66,114,156,24,True,6852_135_E.jpg
6852,225,E,True,False,Present Curb Ramp,440,410,75,105,90,90,True,6852_225_E.jpg
6950,135,E,True,False,Present Curb Ramp,386,412,21,159,92,88,True,6950_135_E.jpg
6950,315,E,True,False,Present Curb Ramp,397,388,32,148,68,112,True,6950_315_E.jpg
6973,45,E,True,False,Present Curb Ramp,418,452,53,127,132,48,True,6973_45_E.jpg
7100,135,E,False,False,No Sidewalk,509,453,144,36,133,47,True,7100_135_E.jpg
7155,225,E,True,False,Present Curb Ramp,482,451,117,63,131,49,True,7155_225_E.jpg
7155,225,E,False,False,Surface Problem,449,445,84,96,125,55,True,7155_225_E.jpg
7155,225,E,False,False,Surface Problem,509,439,144,36,119,61,True,7155_225_E.jpg
7253,225,E,True,False,Present Curb Ramp,428,374,63,117,54,126,True,7253_225_E.jpg
7253,315,E,False,False,No Sidewalk,500,370,135,45,50,130,True,7253_315_E.jpg
7253,315,E,False,False,No Sidewalk,396,336,31,149,16,164,True,7253_315_E.jpg
7316,45,E,True,False,Present Curb Ramp,436,397,71,109,77,103,True,7316_45_E.jpg
7316,315,E,True,False,Present Curb Ramp,372,468,7,173,148,32,False,7316_315_E.jpg
7359,315,E,True,False,Present Curb Ramp,458,379,93,87,59,121,True,7359_315_E.jpg
7362,45,E,True,False,Present Curb Ramp,494,389,129,51,69,111,True,7362_45_E.jpg
7362,315,E,True,False,Present Curb Ramp,418,455,53,127,135,45,True,7362_315_E.jpg
7362,315,E,True,False,Present Curb Ramp,494,432,129,51,112,68,True,7362_315_E.jpg
7377,135,E,False,False,Surface Problem,514,388,149,31,68,112,True,7377_135_E.jpg
7377,225,E,True,False,Present Curb Ramp,396,402,31,149,82,98,True,7377_225_E.jpg
7389,135,E,False,False,Surface Problem,411,436,46,134,116,64,True,7389_135_E.jpg
7389,135,E,True,False,Present Curb Ramp,378,444,13,167,124,56,True,7389_135_E.jpg
7403,225,E,True,False,Present Curb Ramp,436,416,71,109,96,84,True,7403_225_E.jpg
